,thread_id,post_id,user_name,date,message,cite1,cite2,cite3,cite4
2,20180149,post_203444118,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
3,20180149,post_203445836,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
4,20180149,post_203450614,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
5,20180149,post_203452140,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
6,20180149,post_203464775,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
7,20180149,post_203464783,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
8,20180149,post_203465197,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
9,20180149,post_203465432,G4TheWin,24-03-2020 16:36,"
 אם אתה באמת מתעניין בתחום זאת לא בעיה לשבת וללמוד הרי אתה תעשה את זה כשתלמד לתואר ושם הרמה הרבה יותר גבוהה
 
אם הפרופיל שלך הוא הוא לא קרבי ולא עברת כנראה שלא הלך לך כזה טוב במבחנים(לא בקטע רע חלילה אני אומר את זה בשבילך באמת) 
במצב הזה לדעתי לא כדאי לעשות יג', אני לא יודע מה הלוז עכשיו בדיוק עם המצנפת אבל בתקופתי מי שלא הלך לו טוב במחשבון קרב לא קיבל את המבחן הבא..
 
לדעתי תבקש מנהל רשת ותמשיך משם
 
 האמת שדווקא הלך לי טוב במחשבון קרב יכול להיות שבגלל מבחן אחר לא עברתי 
בכל מקרה זה עדיין לא פוסל את האפשרות של לקבל תפקיד נחמד או להמשיך לפרוייקטנטים במקום התפקיד מהמנילה
 
 אם אתה לא מקבל את המבחן השני אתה לא יכול להתקבל גם ל-ERP(שזה התפקיד הנחמד) 
אם אתה בונה על פרויקטנטים לדעתי זה לא חכם כי יש הרבה פחות הקצאות מקורס תכנות למשל 
אבל אם אתה הולך על זה תבדוק טוב טוב שמהמכללה שתירשם אליה מתקבלים הרבה  לגבי שאר התפקידים שמקבלים אם לא עברת כלום הם פח אשפה, באמת עדיף כבר להיות מרמ ג'וב מהמנילה..
 
 מחזק, חוץ מהקטע של מקצועות המחשב שוב ביד זה לא קורה באמת
 
 שמע האווירה שם משביזה וזה לא שאתה יושב שם וכל הזמן וואו איזה כיף זה עדיין מסגרת לימודית 
 
 הבנתי שזה רק לבודדים עם המון המון מזל 
 
 
 
 בוא נגיד שברמה הטכנית זה לא קורה
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
0,20180626,post_203447774,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
1,20180626,post_203447894,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
2,20180626,post_203447974,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
3,20180626,post_203448117,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
4,20180626,post_203448148,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
5,20180626,post_203449006,zed main,24-03-2020 19:31,"
מדא אומרים לי להישאר בבידוד 
אם המפקד שלי אומר לי להגיע לבסיס בידיעה של זה, זה פקודה בלתי חוקית בעליל?
 
לא זאת לא, אבל אם אתה בבידוד שמכריחים אותך להגיע אתה פשוט יכול להגיד לא
 
תתקשר לנקחל לבדוק לדעתי  
ותגיד למפקד שהוא לא יכול לעקוף סמכות של מדא ולשלוח אותך לבסיס בידיעה שאתה עם חשד לקורונה , סתם סמל אל תתרגש
 
 רב סרן אבל סאעמק לא נעים לי לעשות לו דברים כאלה הוא כל הזמן עוזר ומחליק לי דברים
 
 תגיד לו שיש לך חשד לקורונה ושאם תגיע אתה תסכן את הסובבים שלך ואפילו תדביק, דברים כאלה מפחידים אותם
 
מדא מעל כולם
 
יש סיכוי שכן כי אתה ""מסכן"" את הציבור בהדבקה
 
זו לא פקודה בלתי חוקית, אבל תודיע למשרד הבריאות שעליך להיות בבידוד. 
בנוסף עליך להודיע למרפאה שלך, ותדגיש להם את המצב. 
 
מבטיח לך שיטפלו במפקד שלך
 
 משרד הבריאות יודעים, המרפאה מודעים לזה אבל לפי מה שאני מבין המרפאה הם אלה שנתנו את ההוראה של החזרה שלי אם תוכל אפרט לך בפרטי
 
לאן התקשרת למדא לגבי הבידוד?
 
 מאוד מוזר אם זה אכן קרה. 
האם היית בחול ב14 ימים אחרונים? האם היית ליד חולה מאומת?
 
זה קצת יותר מסובך מזה אני פשוט עשיתי בדיקת קורונה כי היו תסמינים ואני מחכה לתשובה והזמן של הבידוד הראשוני נגמר אבל מדא אמרו להישאר בבידוד עד שיש תשובה
 
 אז המרפאה לא מכירה את הנהלים של משר הבריאות... 
 
תפנה אותם לנהלים. 
 
עשו לך בדיקה! יש חשד שאתה חולה!
 
זו לא פקודה בלתי חוקית בעליל אבל הוא לא יכול לעשות את זה.
 
פקודה בלתי חוקית בעליל זה לדוגמה אם הוא יגיד לך קח תנשק שלך ודפוק כדור לערבי שעומד שם
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
